
Fri, 03 Jun 2016 17:18:50

{u'y': -17.56, u'x': 231.5, u'z': 83.75, u't': 1464967503410}
{u'y': -18.19, u'x': 225.13, u'z': 84.75, u't': 1464967503465}
{u'y': -18.87, u'x': 219.38, u'z': 85.75, u't': 1464967503521}
{u'y': -20.44, u'x': 211.63, u'z': 86.56, u't': 1464967503577}
{u'y': -21.31, u'x': 204.31, u'z': 85.75, u't': 1464967503634}
{u'y': -21.81, u'x': 199.94, u'z': 85.12, u't': 1464967503688}
{u'y': -22.75, u'x': 194.0, u'z': 86.25, u't': 1464967503745}
{u'y': -25.44, u'x': 187.63, u'z': 85.75, u't': 1464967503800}
{u'y': -28.25, u'x': 181.06, u'z': 84.56, u't': 1464967503855}
{u'y': -30.37, u'x': 176.69, u'z': 84.87, u't': 1464967503910}
{u'y': -31.44, u'x': 172.06, u'z': 86.19, u't': 1464967503965}
{u'y': -32.13, u'x': 168.0, u'z': 88.12, u't': 1464967504019}
{u'y': -33.56, u'x': 165.06, u'z': 88.06, u't': 1464967504076}
{u'y': -32.88, u'x': 165.94, u'z': 86.0, u't': 1464967504131}
{u'y': -32.44, u'x': 166.19, u'z': 85.37, u't': 1464967504187}
{u'y': -33.25, u'x': 165.75, u'z': 85.31, u't': 1464967504243}
{u'y': -33.88, u'x': 166.25, u'z': 85.94, u't': 1464967504299}
{u'y': -33.75, u'x': 167.5, u'z': 87.19, u't': 1464967504354}
{u'y': -32.94, u'x': 172.0, u'z': 90.25, u't': 1464967504409}
{u'y': -32.06, u'x': 176.44, u'z': 92.0, u't': 1464967504464}
{u'y': -31.37, u'x': 181.25, u'z': 95.31, u't': 1464967504518}
{u'y': -31.44, u'x': 185.38, u'z': 93.94, u't': 1464967504574}
{u'y': -31.62, u'x': 190.31, u'z': 90.44, u't': 1464967504630}
{u'y': -30.69, u'x': 195.94, u'z': 88.56, u't': 1464967504686}
{u'y': -29.5, u'x': 201.25, u'z': 87.94, u't': 1464967504741}
{u'y': -29.12, u'x': 207.19, u'z': 88.81, u't': 1464967504798}
{u'y': -29.5, u'x': 211.13, u'z': 90.0, u't': 1464967504853}
{u'y': -29.62, u'x': 216.06, u'z': 91.37, u't': 1464967504907}
{u'y': -29.81, u'x': 220.63, u'z': 93.06, u't': 1464967504962}
{u'y': -30.12, u'x': 224.19, u'z': 94.12, u't': 1464967505017}
{u'y': -31.37, u'x': 224.38, u'z': 92.81, u't': 1464967505072}
{u'y': -32.56, u'x': 223.0, u'z': 92.94, u't': 1464967505129}
{u'y': -32.56, u'x': 221.25, u'z': 94.37, u't': 1464967505184}
{u'y': -33.56, u'x': 218.38, u'z': 94.37, u't': 1464967505240}
{u'y': -33.63, u'x': 216.38, u'z': 91.81, u't': 1464967505296}
{u'y': -34.13, u'x': 213.0, u'z': 87.37, u't': 1464967505351}
{u'y': -32.13, u'x': 211.25, u'z': 86.0, u't': 1464967505406}
{u'y': -28.94, u'x': 208.81, u'z': 84.25, u't': 1464967505461}
{u'y': -28.62, u'x': 206.06, u'z': 84.31, u't': 1464967505516}
{u'y': -29.94, u'x': 202.19, u'z': 86.06, u't': 1464967505571}
{u'y': -32.31, u'x': 198.25, u'z': 88.5, u't': 1464967505627}
{u'y': -34.38, u'x': 195.06, u'z': 89.37, u't': 1464967505683}
{u'y': -33.88, u'x': 195.56, u'z': 88.94, u't': 1464967505738}
{u'y': -32.44, u'x': 196.88, u'z': 88.5, u't': 1464967505793}
{u'y': -29.5, u'x': 199.13, u'z': 88.62, u't': 1464967505850}
{u'y': -28.0, u'x': 200.25, u'z': 87.56, u't': 1464967505905}
{u'y': -28.06, u'x': 200.75, u'z': 85.81, u't': 1464967505960}
{u'y': -27.87, u'x': 201.69, u'z': 86.31, u't': 1464967506015}
{u'y': -25.87, u'x': 202.31, u'z': 88.56, u't': 1464967506070}
{u'y': -24.06, u'x': 203.13, u'z': 90.37, u't': 1464967506125}
{u'y': -24.37, u'x': 203.19, u'z': 90.87, u't': 1464967506181}
{u'y': -25.62, u'x': 202.19, u'z': 90.37, u't': 1464967506236}
{u'y': -26.0, u'x': 202.19, u'z': 90.94, u't': 1464967506293}
{u'y': -26.0, u'x': 202.25, u'z': 91.19, u't': 1464967506349}
{u'y': -25.0, u'x': 202.63, u'z': 90.19, u't': 1464967506405}
{u'y': -25.0, u'x': 201.94, u'z': 89.5, u't': 1464967506459}
{u'y': -25.44, u'x': 201.0, u'z': 89.0, u't': 1464967506514}
{u'y': -25.69, u'x': 200.63, u'z': 88.69, u't': 1464967506568}
{u'y': -26.5, u'x': 199.69, u'z': 89.0, u't': 1464967506623}
{u'y': -27.12, u'x': 199.06, u'z': 90.0, u't': 1464967506679}
{u'y': -27.44, u'x': 198.38, u'z': 90.69, u't': 1464967506735}
{u'y': -27.56, u'x': 198.0, u'z': 90.75, u't': 1464967506791}
{u'y': -27.25, u'x': 197.81, u'z': 90.25, u't': 1464967506846}
{u'y': -26.37, u'x': 198.63, u'z': 89.75, u't': 1464967506903}
{u'y': -26.12, u'x': 199.5, u'z': 89.44, u't': 1464967506959}
{u'y': -25.94, u'x': 201.13, u'z': 89.75, u't': 1464967507012}
{u'y': -25.87, u'x': 203.13, u'z': 89.94, u't': 1464967507067}
{u'y': -25.81, u'x': 203.94, u'z': 90.81, u't': 1464967507122}
{u'y': -25.62, u'x': 205.06, u'z': 91.44, u't': 1464967507177}
{u'y': -25.87, u'x': 205.94, u'z': 92.0, u't': 1464967507234}
{u'y': -26.31, u'x': 206.25, u'z': 92.0, u't': 1464967507289}
{u'y': -27.25, u'x': 207.31, u'z': 91.62, u't': 1464967507345}
{u'y': -27.62, u'x': 208.69, u'z': 91.19, u't': 1464967507401}
{u'y': -28.25, u'x': 209.94, u'z': 90.94, u't': 1464967507457}
{u'y': -28.25, u'x': 211.38, u'z': 90.56, u't': 1464967507512}
{u'y': -27.25, u'x': 213.94, u'z': 89.81, u't': 1464967507567}
{u'y': -26.94, u'x': 216.38, u'z': 88.31, u't': 1464967507621}
{u'y': -27.69, u'x': 217.94, u'z': 86.75, u't': 1464967507676}
{u'y': -28.75, u'x': 219.19, u'z': 86.19, u't': 1464967507732}
{u'y': -30.25, u'x': 220.56, u'z': 85.87, u't': 1464967507787}
{u'y': -31.44, u'x': 221.56, u'z': 85.44, u't': 1464967507843}
{u'y': -32.63, u'x': 222.44, u'z': 84.69, u't': 1464967507899}
{u'y': -33.44, u'x': 224.06, u'z': 85.0, u't': 1464967507956}
{u'y': -34.25, u'x': 225.19, u'z': 85.5, u't': 1464967508011}
{u'y': -34.88, u'x': 226.81, u'z': 86.5, u't': 1464967508066}
{u'y': -35.0, u'x': 229.13, u'z': 87.5, u't': 1464967508120}
{u'y': -34.81, u'x': 231.0, u'z': 88.06, u't': 1464967508174}
{u'y': -34.44, u'x': 233.13, u'z': 88.62, u't': 1464967508230}
{u'y': -33.56, u'x': 235.56, u'z': 89.37, u't': 1464967508286}
{u'y': -32.38, u'x': 238.31, u'z': 89.81, u't': 1464967508341}
{u'y': -30.62, u'x': 242.31, u'z': 90.12, u't': 1464967508398}
{u'y': -28.87, u'x': 245.94, u'z': 90.06, u't': 1464967508454}
{u'y': -27.44, u'x': 250.44, u'z': 90.62, u't': 1464967508510}
{u'y': -26.94, u'x': 253.69, u'z': 91.5, u't': 1464967508564}
{u'y': -26.62, u'x': 257.5, u'z': 92.75, u't': 1464967508619}
{u'y': -25.94, u'x': 260.94, u'z': 93.75, u't': 1464967508674}
{u'y': -25.69, u'x': 264.25, u'z': 94.87, u't': 1464967508729}
{u'y': -25.56, u'x': 267.25, u'z': 95.12, u't': 1464967508785}
{u'y': -25.44, u'x': 270.56, u'z': 95.81, u't': 1464967508841}
{u'y': -25.37, u'x': 273.25, u'z': 96.44, u't': 1464967508897}
{u'y': -25.37, u'x': 275.94, u'z': 97.44, u't': 1464967508952}
{u'y': -25.25, u'x': 278.19, u'z': 98.12, u't': 1464967509008}
{u'y': -25.56, u'x': 279.25, u'z': 98.62, u't': 1464967509063}
{u'y': -26.37, u'x': 279.56, u'z': 99.25, u't': 1464967509118}
{u'y': -27.5, u'x': 278.69, u'z': 99.56, u't': 1464967509173}
{u'y': -28.56, u'x': 277.25, u'z': 99.12, u't': 1464967509228}
{u'y': -29.56, u'x': 274.81, u'z': 98.44, u't': 1464967509283}
{u'y': -30.31, u'x': 272.13, u'z': 97.25, u't': 1464967509340}
{u'y': -31.06, u'x': 269.06, u'z': 96.62, u't': 1464967509395}
{u'y': -32.31, u'x': 264.69, u'z': 96.19, u't': 1464967509450}
{u'y': -33.38, u'x': 261.31, u'z': 95.5, u't': 1464967509506}
{u'y': -34.25, u'x': 257.63, u'z': 94.0, u't': 1464967509562}
{u'y': -34.81, u'x': 253.81, u'z': 92.31, u't': 1464967509617}
{u'y': -35.44, u'x': 249.31, u'z': 89.94, u't': 1464967509672}
{u'y': -35.69, u'x': 245.88, u'z': 88.56, u't': 1464967509727}
{u'y': -35.75, u'x': 242.56, u'z': 87.56, u't': 1464967509782}
{u'y': -35.81, u'x': 240.63, u'z': 87.56, u't': 1464967509837}
{u'y': -35.88, u'x': 238.88, u'z': 87.69, u't': 1464967509893}
{u'y': -35.44, u'x': 238.69, u'z': 87.69, u't': 1464967509949}
{u'y': -34.75, u'x': 238.88, u'z': 87.06, u't': 1464967510005}
{u'y': -34.38, u'x': 238.88, u'z': 86.81, u't': 1464967510061}
{u'y': -33.81, u'x': 239.81, u'z': 87.25, u't': 1464967510116}
{u'y': -33.38, u'x': 241.5, u'z': 88.31, u't': 1464967510171}
{u'y': -33.06, u'x': 244.19, u'z': 90.37, u't': 1464967510225}
{u'y': -32.94, u'x': 246.69, u'z': 92.44, u't': 1464967510280}
{u'y': -32.5, u'x': 250.63, u'z': 94.75, u't': 1464967510335}
{u'y': -31.69, u'x': 255.06, u'z': 96.44, u't': 1464967510392}
{u'y': -30.62, u'x': 259.19, u'z': 97.5, u't': 1464967510447}
{u'y': -29.31, u'x': 264.06, u'z': 98.44, u't': 1464967510504}
{u'y': -28.44, u'x': 267.5, u'z': 99.12, u't': 1464967510559}
{u'y': -28.06, u'x': 271.0, u'z': 99.12, u't': 1464967510614}
{u'y': -27.87, u'x': 273.38, u'z': 99.37, u't': 1464967510669}
{u'y': -27.5, u'x': 275.0, u'z': 99.94, u't': 1464967510725}
{u'y': -27.44, u'x': 276.06, u'z': 100.56, u't': 1464967510779}
{u'y': -27.81, u'x': 277.06, u'z': 101.25, u't': 1464967510835}
{u'y': -28.06, u'x': 277.63, u'z': 101.31, u't': 1464967510890}
{u'y': -28.0, u'x': 278.63, u'z': 100.87, u't': 1464967510946}
{u'y': -28.12, u'x': 279.0, u'z': 100.37, u't': 1464967511002}
{u'y': -28.44, u'x': 278.69, u'z': 99.25, u't': 1464967511057}
{u'y': -28.56, u'x': 278.5, u'z': 98.19, u't': 1464967511113}
{u'y': -28.62, u'x': 278.38, u'z': 97.69, u't': 1464967511169}
{u'y': -29.06, u'x': 277.31, u'z': 97.56, u't': 1464967511224}
{u'y': -29.56, u'x': 276.25, u'z': 97.69, u't': 1464967511279}
{u'y': -30.19, u'x': 275.56, u'z': 97.87, u't': 1464967511334}
{u'y': -30.56, u'x': 274.75, u'z': 97.81, u't': 1464967511389}
{u'y': -30.94, u'x': 274.19, u'z': 97.31, u't': 1464967511444}
{u'y': -31.12, u'x': 273.69, u'z': 96.69, u't': 1464967511499}
{u'y': -31.06, u'x': 273.25, u'z': 96.62, u't': 1464967511556}
{u'y': -30.94, u'x': 273.0, u'z': 97.19, u't': 1464967511612}
{u'y': -31.44, u'x': 272.25, u'z': 98.06, u't': 1464967511668}
{u'y': -32.0, u'x': 271.44, u'z': 98.5, u't': 1464967511723}
{u'y': -32.38, u'x': 270.44, u'z': 98.44, u't': 1464967511778}
{u'y': -32.56, u'x': 269.81, u'z': 98.25, u't': 1464967511832}
{u'y': -33.13, u'x': 268.31, u'z': 98.37, u't': 1464967511887}
{u'y': -33.5, u'x': 266.94, u'z': 98.19, u't': 1464967511942}
{u'y': -33.44, u'x': 266.0, u'z': 97.87, u't': 1464967511998}
{u'y': -33.38, u'x': 265.0, u'z': 97.69, u't': 1464967512054}
{u'y': -33.5, u'x': 263.88, u'z': 97.75, u't': 1464967512110}
{u'y': -33.63, u'x': 262.25, u'z': 97.44, u't': 1464967512167}
{u'y': -33.38, u'x': 260.88, u'z': 96.87, u't': 1464967512222}
{u'y': -32.81, u'x': 259.69, u'z': 96.12, u't': 1464967512276}
{u'y': -32.63, u'x': 257.69, u'z': 95.56, u't': 1464967512331}
{u'y': -32.19, u'x': 256.19, u'z': 94.94, u't': 1464967512386}
{u'y': -31.5, u'x': 254.88, u'z': 94.12, u't': 1464967512441}
{u'y': -30.37, u'x': 254.38, u'z': 93.5, u't': 1464967512498}
{u'y': -29.56, u'x': 254.38, u'z': 93.19, u't': 1464967512553}
{u'y': -28.69, u'x': 254.19, u'z': 93.0, u't': 1464967512610}
{u'y': -28.12, u'x': 254.0, u'z': 93.31, u't': 1464967512665}
{u'y': -27.37, u'x': 254.25, u'z': 93.81, u't': 1464967512721}
{u'y': -26.94, u'x': 254.44, u'z': 94.25, u't': 1464967512776}
{u'y': -26.69, u'x': 254.69, u'z': 95.12, u't': 1464967512831}
{u'y': -26.12, u'x': 255.63, u'z': 95.31, u't': 1464967512886}
{u'y': -25.75, u'x': 257.31, u'z': 95.19, u't': 1464967512941}
{u'y': -25.62, u'x': 258.25, u'z': 95.25, u't': 1464967512996}
{u'y': -25.56, u'x': 259.5, u'z': 95.12, u't': 1464967513051}
{u'y': -25.62, u'x': 260.06, u'z': 94.94, u't': 1464967513107}
{u'y': -25.69, u'x': 260.81, u'z': 94.81, u't': 1464967513163}
{u'y': -25.81, u'x': 261.81, u'z': 94.94, u't': 1464967513220}
{u'y': -26.25, u'x': 262.44, u'z': 95.44, u't': 1464967513275}
{u'y': -26.12, u'x': 263.31, u'z': 95.31, u't': 1464967513330}
{u'y': -25.56, u'x': 264.63, u'z': 95.0, u't': 1464967513385}
{u'y': -25.44, u'x': 264.69, u'z': 95.12, u't': 1464967513439}
{u'y': -25.62, u'x': 264.19, u'z': 95.56, u't': 1464967513494}
{u'y': -26.0, u'x': 263.75, u'z': 95.87, u't': 1464967513551}
{u'y': -26.37, u'x': 263.44, u'z': 96.0, u't': 1464967513605}
{u'y': -26.81, u'x': 263.25, u'z': 96.12, u't': 1464967513662}
{u'y': -27.12, u'x': 263.31, u'z': 96.25, u't': 1464967513718}
{u'y': -27.44, u'x': 262.81, u'z': 95.87, u't': 1464967513774}
{u'y': -27.69, u'x': 262.38, u'z': 95.19, u't': 1464967513829}
{u'y': -28.25, u'x': 261.56, u'z': 95.0, u't': 1464967513883}
{u'y': -28.37, u'x': 260.81, u'z': 95.12, u't': 1464967513938}
{u'y': -28.75, u'x': 259.75, u'z': 94.69, u't': 1464967513993}
{u'y': -29.25, u'x': 258.75, u'z': 93.81, u't': 1464967514049}
{u'y': -30.12, u'x': 256.94, u'z': 92.19, u't': 1464967514105}
{u'y': -30.44, u'x': 256.06, u'z': 91.75, u't': 1464967514161}
{u'y': -30.87, u'x': 255.38, u'z': 91.69, u't': 1464967514216}
{u'y': -31.31, u'x': 254.81, u'z': 91.0, u't': 1464967514273}
{u'y': -31.56, u'x': 254.88, u'z': 90.44, u't': 1464967514328}
{u'y': -31.75, u'x': 255.31, u'z': 89.81, u't': 1464967514383}
{u'y': -32.19, u'x': 255.69, u'z': 89.31, u't': 1464967514437}
{u'y': -32.81, u'x': 256.13, u'z': 89.12, u't': 1464967514492}
{u'y': -33.5, u'x': 256.56, u'z': 88.75, u't': 1464967514547}
{u'y': -33.81, u'x': 257.19, u'z': 88.87, u't': 1464967514604}
{u'y': -33.69, u'x': 257.69, u'z': 89.87, u't': 1464967514659}
{u'y': -33.75, u'x': 257.56, u'z': 91.56, u't': 1464967514715}
{u'y': -33.81, u'x': 257.44, u'z': 92.62, u't': 1464967514771}
{u'y': -33.81, u'x': 257.75, u'z': 93.06, u't': 1464967514827}
{u'y': -33.69, u'x': 258.13, u'z': 93.44, u't': 1464967514882}
{u'y': -33.44, u'x': 258.56, u'z': 93.56, u't': 1464967514937}
{u'y': -33.0, u'x': 259.44, u'z': 93.62, u't': 1464967514992}
{u'y': -32.31, u'x': 261.0, u'z': 93.56, u't': 1464967515047}
{u'y': -31.56, u'x': 262.63, u'z': 93.62, u't': 1464967515101}
{u'y': -31.06, u'x': 264.06, u'z': 93.94, u't': 1464967515157}
{u'y': -30.37, u'x': 265.63, u'z': 94.19, u't': 1464967515213}
{u'y': -29.31, u'x': 267.5, u'z': 94.12, u't': 1464967515269}
{u'y': -28.19, u'x': 268.69, u'z': 94.0, u't': 1464967515326}
{u'y': -27.56, u'x': 268.56, u'z': 93.87, u't': 1464967515381}
{u'y': -27.19, u'x': 267.94, u'z': 93.56, u't': 1464967515435}
{u'y': -26.69, u'x': 266.94, u'z': 92.69, u't': 1464967515491}
{u'y': -26.19, u'x': 266.63, u'z': 92.31, u't': 1464967515545}
{u'y': -25.81, u'x': 267.0, u'z': 93.0, u't': 1464967515600}
{u'y': -25.12, u'x': 267.63, u'z': 93.81, u't': 1464967515657}
{u'y': -24.69, u'x': 268.0, u'z': 94.25, u't': 1464967515712}
{u'y': -25.0, u'x': 266.69, u'z': 94.75, u't': 1464967515769}
{u'y': -25.37, u'x': 264.81, u'z': 94.87, u't': 1464967515824}
{u'y': -26.19, u'x': 261.69, u'z': 94.5, u't': 1464967515880}
{u'y': -26.87, u'x': 258.81, u'z': 94.0, u't': 1464967515934}
{u'y': -27.69, u'x': 255.69, u'z': 93.5, u't': 1464967515989}
{u'y': -28.5, u'x': 253.25, u'z': 93.87, u't': 1464967516044}
{u'y': -28.87, u'x': 250.75, u'z': 93.37, u't': 1464967516099}
{u'y': -28.87, u'x': 249.5, u'z': 92.12, u't': 1464967516155}
{u'y': -28.87, u'x': 248.5, u'z': 91.25, u't': 1464967516211}
{u'y': -29.5, u'x': 247.56, u'z': 90.69, u't': 1464967516266}
{u'y': -30.31, u'x': 246.75, u'z': 90.44, u't': 1464967516322}
{u'y': -30.69, u'x': 246.0, u'z': 90.0, u't': 1464967516379}
{u'y': -31.0, u'x': 245.75, u'z': 90.0, u't': 1464967516433}
{u'y': -32.19, u'x': 245.06, u'z': 90.37, u't': 1464967516488}
{u'y': -33.19, u'x': 244.94, u'z': 90.81, u't': 1464967516543}
{u'y': -33.69, u'x': 246.06, u'z': 91.25, u't': 1464967516598}
{u'y': -33.69, u'x': 249.0, u'z': 92.12, u't': 1464967516653}
{u'y': -33.63, u'x': 252.56, u'z': 93.0, u't': 1464967516710}
{u'y': -33.88, u'x': 255.5, u'z': 93.62, u't': 1464967516764}
{u'y': -33.81, u'x': 259.31, u'z': 93.87, u't': 1464967516821}
{u'y': -33.44, u'x': 262.94, u'z': 93.56, u't': 1464967516877}
{u'y': -32.88, u'x': 267.38, u'z': 93.81, u't': 1464967516933}
{u'y': -32.75, u'x': 270.56, u'z': 94.56, u't': 1464967516987}
{u'y': -32.38, u'x': 274.63, u'z': 94.19, u't': 1464967517042}
{u'y': -31.25, u'x': 279.06, u'z': 93.87, u't': 1464967517097}
{u'y': -30.56, u'x': 283.63, u'z': 93.87, u't': 1464967517152}
{u'y': -30.37, u'x': 286.63, u'z': 93.87, u't': 1464967517207}
{u'y': -30.06, u'x': 289.38, u'z': 93.69, u't': 1464967517263}
{u'y': -29.44, u'x': 291.56, u'z': 93.5, u't': 1464967517319}
{u'y': -28.56, u'x': 294.19, u'z': 93.31, u't': 1464967517375}
{u'y': -27.69, u'x': 296.25, u'z': 93.87, u't': 1464967517432}
{u'y': -26.75, u'x': 297.5, u'z': 93.5, u't': 1464967517487}
{u'y': -26.12, u'x': 298.13, u'z': 93.37, u't': 1464967517541}
{u'y': -25.69, u'x': 297.81, u'z': 94.56, u't': 1464967517596}
{u'y': -25.37, u'x': 297.06, u'z': 95.87, u't': 1464967517651}
{u'y': -25.37, u'x': 295.19, u'z': 97.06, u't': 1464967517706}
{u'y': -26.0, u'x': 292.19, u'z': 97.81, u't': 1464967517762}
{u'y': -26.75, u'x': 289.13, u'z': 97.81, u't': 1464967517817}
{u'y': -27.69, u'x': 285.38, u'z': 98.0, u't': 1464967517874}
{u'y': -27.87, u'x': 282.63, u'z': 98.19, u't': 1464967517930}
{u'y': -27.62, u'x': 279.75, u'z': 97.31, u't': 1464967517986}
{u'y': -27.06, u'x': 277.88, u'z': 97.12, u't': 1464967518040}
{u'y': -26.69, u'x': 276.5, u'z': 96.87, u't': 1464967518095}
{u'y': -27.5, u'x': 274.88, u'z': 96.44, u't': 1464967518150}
{u'y': -28.62, u'x': 273.5, u'z': 94.75, u't': 1464967518205}
{u'y': -29.12, u'x': 273.38, u'z': 92.94, u't': 1464967518261}
{u'y': -29.31, u'x': 274.0, u'z': 91.25, u't': 1464967518317}
{u'y': -29.81, u'x': 274.81, u'z': 90.62, u't': 1464967518372}
{u'y': -30.87, u'x': 275.94, u'z': 90.19, u't': 1464967518428}
{u'y': -31.75, u'x': 278.31, u'z': 91.62, u't': 1464967518485}
{u'y': -32.63, u'x': 280.94, u'z': 93.5, u't': 1464967518540}
{u'y': -33.69, u'x': 285.0, u'z': 96.0, u't': 1464967518595}
{u'y': -34.5, u'x': 288.5, u'z': 97.87, u't': 1464967518650}
{u'y': -34.69, u'x': 292.25, u'z': 99.25, u't': 1464967518704}
{u'y': -34.38, u'x': 297.19, u'z': 99.56, u't': 1464967518759}
{u'y': -33.13, u'x': 302.69, u'z': 99.44, u't': 1464967518815}
{u'y': -31.75, u'x': 307.5, u'z': 98.87, u't': 1464967518870}
{u'y': -30.5, u'x': 313.5, u'z': 97.87, u't': 1464967518927}
{u'y': -28.69, u'x': 319.13, u'z': 97.37, u't': 1464967518983}
{u'y': -27.06, u'x': 324.75, u'z': 97.81, u't': 1464967519039}
{u'y': -26.5, u'x': 327.88, u'z': 98.69, u't': 1464967519094}
{u'y': -26.44, u'x': 330.19, u'z': 99.44, u't': 1464967519149}
{u'y': -26.31, u'x': 331.13, u'z': 99.56, u't': 1464967519203}
{u'y': -26.5, u'x': 331.81, u'z': 99.87, u't': 1464967519258}
{u'y': -26.25, u'x': 332.69, u'z': 99.81, u't': 1464967519313}
{u'y': -25.12, u'x': 334.19, u'z': 99.37, u't': 1464967519369}
{u'y': -24.44, u'x': 334.5, u'z': 99.5, u't': 1464967519425}
{u'y': -24.25, u'x': 333.38, u'z': 100.31, u't': 1464967519481}
{u'y': -24.94, u'x': 330.44, u'z': 101.25, u't': 1464967519538}
{u'y': -25.56, u'x': 327.06, u'z': 101.81, u't': 1464967519592}
{u'y': -26.31, u'x': 323.31, u'z': 102.19, u't': 1464967519647}
{u'y': -27.19, u'x': 319.38, u'z': 102.44, u't': 1464967519702}
{u'y': -27.69, u'x': 316.06, u'z': 102.19, u't': 1464967519757}
{u'y': -28.0, u'x': 312.19, u'z': 100.87, u't': 1464967519812}
{u'y': -28.37, u'x': 307.81, u'z': 99.37, u't': 1464967519869}
{u'y': -28.44, u'x': 304.63, u'z': 98.94, u't': 1464967519924}
{u'y': -29.44, u'x': 300.25, u'z': 99.12, u't': 1464967519981}
{u'y': -30.69, u'x': 296.19, u'z': 99.12, u't': 1464967520036}
{u'y': -31.69, u'x': 292.19, u'z': 98.31, u't': 1464967520092}
{u'y': -32.13, u'x': 289.94, u'z': 97.37, u't': 1464967520147}
{u'y': -32.13, u'x': 288.13, u'z': 96.19, u't': 1464967520202}
{u'y': -32.25, u'x': 286.63, u'z': 95.5, u't': 1464967520256}
{u'y': -33.06, u'x': 285.75, u'z': 95.37, u't': 1464967520311}
{u'y': -33.5, u'x': 285.88, u'z': 96.37, u't': 1464967520367}
{u'y': -33.63, u'x': 287.06, u'z': 96.94, u't': 1464967520423}
{u'y': -34.06, u'x': 288.94, u'z': 97.25, u't': 1464967520479}
{u'y': -34.56, u'x': 290.13, u'z': 97.31, u't': 1464967520534}
{u'y': -35.19, u'x': 291.19, u'z': 96.5, u't': 1464967520591}
{u'y': -34.81, u'x': 292.31, u'z': 95.69, u't': 1464967520646}
{u'y': -33.44, u'x': 294.81, u'z': 96.06, u't': 1464967520701}
{u'y': -32.88, u'x': 296.06, u'z': 97.06, u't': 1464967520755}
{u'y': -32.13, u'x': 298.56, u'z': 98.5, u't': 1464967520810}
{u'y': -31.25, u'x': 301.0, u'z': 99.44, u't': 1464967520865}
{u'y': -30.0, u'x': 303.88, u'z': 100.31, u't': 1464967520922}
{u'y': -29.06, u'x': 305.5, u'z': 100.69, u't': 1464967520977}
{u'y': -27.81, u'x': 307.06, u'z': 101.0, u't': 1464967521033}
{u'y': -27.44, u'x': 308.0, u'z': 100.62, u't': 1464967521089}
{u'y': -26.5, u'x': 309.19, u'z': 101.06, u't': 1464967521145}
{u'y': -25.69, u'x': 310.06, u'z': 101.06, u't': 1464967521200}
{u'y': -24.31, u'x': 311.0, u'z': 100.37, u't': 1464967521255}
{u'y': -23.31, u'x': 310.88, u'z': 99.5, u't': 1464967521310}
{u'y': -22.94, u'x': 309.88, u'z': 99.31, u't': 1464967521364}
{u'y': -22.94, u'x': 308.44, u'z': 100.06, u't': 1464967521420}
{u'y': -22.94, u'x': 305.5, u'z': 100.69, u't': 1464967521476}
{u'y': -22.75, u'x': 302.81, u'z': 100.87, u't': 1464967521533}
{u'y': -22.87, u'x': 300.44, u'z': 100.94, u't': 1464967521587}
{u'y': -23.0, u'x': 297.56, u'z': 101.0, u't': 1464967521644}
{u'y': -23.12, u'x': 295.63, u'z': 100.37, u't': 1464967521699}
{u'y': -22.62, u'x': 294.19, u'z': 100.0, u't': 1464967521754}
{u'y': -22.19, u'x': 293.81, u'z': 99.94, u't': 1464967521809}
{u'y': -22.25, u'x': 292.75, u'z': 99.94, u't': 1464967521864}
{u'y': -22.75, u'x': 291.25, u'z': 100.44, u't': 1464967521919}
{u'y': -23.75, u'x': 289.19, u'z': 101.19, u't': 1464967521976}
{u'y': -24.69, u'x': 288.25, u'z': 101.06, u't': 1464967522031}
{u'y': -25.06, u'x': 289.25, u'z': 100.75, u't': 1464967522087}
{u'y': -24.81, u'x': 291.0, u'z': 99.62, u't': 1464967522143}
{u'y': -24.44, u'x': 293.69, u'z': 99.56, u't': 1464967522198}
{u'y': -24.62, u'x': 295.5, u'z': 100.5, u't': 1464967522253}
{u'y': -25.0, u'x': 296.69, u'z': 102.06, u't': 1464967522309}
{u'y': -25.25, u'x': 297.25, u'z': 102.69, u't': 1464967522364}
{u'y': -25.87, u'x': 297.81, u'z': 102.62, u't': 1464967522417}
{u'y': -26.31, u'x': 298.06, u'z': 102.56, u't': 1464967522473}
{u'y': -27.31, u'x': 298.25, u'z': 102.44, u't': 1464967522529}
{u'y': -28.37, u'x': 297.63, u'z': 100.81, u't': 1464967522586}
{u'y': -29.62, u'x': 296.56, u'z': 99.31, u't': 1464967522641}
{u'y': -30.62, u'x': 296.81, u'z': 98.62, u't': 1464967522698}
{u'y': -31.56, u'x': 297.88, u'z': 98.62, u't': 1464967522753}
{u'y': -33.13, u'x': 299.31, u'z': 99.31, u't': 1464967522807}
{u'y': -34.25, u'x': 300.63, u'z': 99.94, u't': 1464967522862}
{u'y': -35.31, u'x': 302.31, u'z': 100.12, u't': 1464967522917}
{u'y': -36.31, u'x': 303.56, u'z': 100.0, u't': 1464967522972}
{u'y': -37.19, u'x': 305.94, u'z': 99.31, u't': 1464967523028}
{u'y': -37.69, u'x': 307.75, u'z': 98.12, u't': 1464967523084}
{u'y': -37.63, u'x': 310.5, u'z': 96.75, u't': 1464967523140}
{u'y': -37.19, u'x': 313.88, u'z': 97.06, u't': 1464967523195}
